0,1,2
839533529600049159,2017-03-08 17:49:25,Strongly condemn terrorist attack on hospital in Kabul.
839353118026514432,2017-03-08 05:52:32,"We must not only fight to eradicate discrimination against women, we must also adhere to our Islamic values and treat women with respect"
839085245181853696,2017-03-07 12:08:06,When PTI govt came to power in KP Khyber Bank share was Rs 5. Today it stands at Rs 16. https://t.co/L4lgvexSaO
839084695837114369,2017-03-07 12:05:55,Congrats to KP govt for depoliticising/ professionalising Khyber Bank which posted dividend for 3rd yr running + Rs 2.02 bn profit after tax
839058412470218752,2017-03-07 10:21:29,"""Authority, power and wealth do not change a man, they only reveal him"" - Hazrat Ali  A S"
838621269486612481,2017-03-06 05:24:26,Sheer mismanagement &amp; corruption have brought Pak to this sorry state of affairs: entrapped in circular debt cycle https://t.co/GPJMP9XVVu
838619754457927681,2017-03-06 05:18:24,How can govt tackle this issue when the Finance Minister is a self-confessed money launderer for the Prime Minister? https://t.co/VfpPltOJZq
838462281092583427,2017-03-05 18:52:40,Congratulations to Peshawar Zalmi on winning the PSL final.
838383716519014400,2017-03-05 13:40:29,Good luck &amp; best wishes  to both cricket teams in the PSL final. Really appreciate the public's participation. May Allah keep everyone safe.
838027673716867077,2017-03-04 14:05:41,The Afghan ambassador to Pak met with me earlier today. We discussed Pak-Afghan relations &amp; prevailing situation along Pak-Afghan border
838005247649939456,2017-03-04 12:36:35,Those with valid travel documents &amp; perishable goods should be allowed to cross border to mitigate suffering of ord… https://t.co/dlTzbF2E0l
838004700419141633,2017-03-04 12:34:24,Closure of Pak-Afghan border is building into a humanitarian crisis. The two govts need to cooperate effectively on cross-border terrorism
837626169063264256,2017-03-03 11:30:15,"RT @b_obermayer: Well, we haven't found anyone who seriously doubted the authenticity of the #panamapapers docs - not even V. Putin https:/…"
837565114064769025,2017-03-03 07:27:39,Condemn US drone strike on Pakistan. It is not only a violation of human rights and our sovereignty but also totally counterproductive.
837522929122492416,2017-03-03 04:40:01,An interesting analysis https://t.co/xsaryooHBT
837511627968774145,2017-03-03 03:55:06,Congratulations to KP govt for planning for our future generations https://t.co/VFxMYQCNqM
837149291588292609,2017-03-02 03:55:19,#BillionTreeTsunami exceeding our targets and expectations - 750 mln on ground - Both monitored plantations and nat… https://t.co/W1t9HyMNmB
837148513226076164,2017-03-02 03:52:13,PTI Delivers w Transparency - #BillionTreeTsunami online w live counter/GIS/GPS of plantations/PC1/Audit reports- http://103.240.220.71/btt/
836849577517060096,2017-03-01 08:04:21,Another great step forward by KP https://t.co/RiwHqgctt1
836467902136078336,2017-02-28 06:47:43,PTI will not be attending PPP-called APC as Parl Parties ldrs' mtg has agreed to mly courts Constit Amend Bill to be tabled in NA on 6 March
836440879078461440,2017-02-28 05:00:20,Provincial govts must move to end this ethnic profiling which will only create hatred &amp; polarisation in our society. https://t.co/hIHV1PuEas
836434243001724928,2017-02-28 04:33:58,And God forbid if any mishap happens we can say goodbye to int cricket in Pak for the next decade https://t.co/5WkOJi0aWa
836433993339908097,2017-02-28 04:32:58,A match played under a tight security ring around the stadium will exaggerate Pak's security issue https://t.co/08D7d5Z7rm
836432476075671553,2017-02-28 04:26:57,No one wants int cricket to return to Pak more than me. But staging the PSL final in Lahore carries huge risks with no benefit at all.
836114910836838400,2017-02-27 07:25:03,This is what our enemies want: hatred and divisions within provinces and ethnic groups https://t.co/uj30YIOtms
836114628602179584,2017-02-27 07:23:56,Getting more reports of Pushtun communities being harassed by Punjab police. This is creating huge resentment  &amp; divisiveness in our polity
836100979594518529,2017-02-27 06:29:42,I want Pakistanis to exercise the same self respect &amp; dignity as portrayed by him in rejecting Trump's travel ban. https://t.co/pFeLqApYi5
835377494974951424,2017-02-25 06:34:50,Free fall into a Banana Republic &amp; to think that PIA was one of the top airlines in the world not that long ago. https://t.co/nraOjskKvL
835367858326614017,2017-02-25 05:56:32,Cannot happen in a democracy. Only in dictatorship or badshahat can public money be dispensed on ruler's discretion. https://t.co/z1V4OK8EG0
835130166875652096,2017-02-24 14:12:02,I strongly condemn the racial profiling of Pushtuns in Punjab. This will create hatred &amp; inadvertently play into the hands of terrorists.
834692217172262914,2017-02-23 09:11:47,I have given my best &amp; fought to the last ball for my country against corruption &amp; for justice. Now I am praying to the Almighty for success
833960924851625984,2017-02-21 08:45:53,Condemnable targeting of judiciary/lawyers in Charsadda terror attack - leading to loss of precious lives. Commend police for prompt action
833951570391920640,2017-02-21 08:08:43,2/2 Shows total lack of concern for ppl &amp; public money - how a bankrupt airline is used by a callous PM with no concern for the taxpayer
833950927350538240,2017-02-21 08:06:09,NS off to Turkey on 2 day tour &amp; PIA asked to provide its Boeing  777 which will be parked in Turkey for 2 days causing losses of bns 1/2
833388486392737792,2017-02-19 18:51:13,"Apparently Trump mistook Sehwan for Sweden. 
https://t.co/KOfQyu22FE"
833321157638107136,2017-02-19 14:23:40,This shows how NS has always used power to benefit his business. A clear case of conflict of interest i.e. Corrupti… https://t.co/CNqwmwU3iq
833314110918053888,2017-02-19 13:55:40,https://t.co/x61BDYUH3X
833259024355295232,2017-02-19 10:16:47,Any state/govt official trying to threaten/muzzle media on exposing Panama issue &amp; corruption will find me &amp; PTI standing firmly with media
833175494216531968,2017-02-19 04:44:52,People across the globe showing zero tolerance for corruption. https://t.co/keIWVmFH4M
832667631240908801,2017-02-17 19:06:48,Become an official Online Fundraiser for SKMTH  Karachi &amp; pass the link to family &amp; friends:… https://t.co/xJxQnWcmv1
832459249800208385,2017-02-17 05:18:46,Is there nothing the govt can manage and take responsibility for in Pakistan? https://t.co/BVFkCuiXg8
832239985243873280,2017-02-16 14:47:29,"Also condemn cowardly attack against our soldiers in Awaran, Balochistan. We must reassert the priority of implementing NAP in its entirety"
832238876601249792,2017-02-16 14:43:05,Shocked &amp; saddened by condemnable terrorist attack inside Sufi shrine of Lal Shahbaz Qalandar targeting innocent ppl incl women &amp; children.
832141369472868352,2017-02-16 08:15:37,2/2 Lawyer said Maryum was trustee for only 4 months in 2006. More lies to cover up corruption keep coming before SC!
832140958120734720,2017-02-16 08:13:59,Today Sharif family's lawyer contradicts statement made by Hussain Nawaz in 2016 that Maryum was trustee. 1/2
832140251015573504,2017-02-16 08:11:10,Once again Sharif's lawyers trying to tell SC they cannot hear case when earlier NS had said they have all docs &amp; ready for accountability.
831147643581652993,2017-02-13 14:26:54,Shocked &amp; saddened by the blast in Lahore. My prayers go to the families of the victims and for speedy recovery of the injured.
830639404096032770,2017-02-12 04:47:21,https://t.co/wF7UyRAp4w
830478387395313664,2017-02-11 18:07:31,3/3 Despite SC order Sharifs' sugar mills continue crushing on pretext closure will harm farmers. The powerful feel they are above the law.
830476817555456000,2017-02-11 18:01:17,2/3 similar to NS trying to hush up Panama Papers revelations on pretext they are impeding development. Powerful feel they can break the law
830475895395721216,2017-02-11 17:57:37,"Attempts to push the PSL spot fixing scandal under the carpet on pretext it will damage Pak cricket, instead of punishing the guilty 1/3"
830352975214280704,2017-02-11 09:49:11,Happy to see these little cancer fighters having a good time in Dubai. SKMCH is committed to providing them with th… https://t.co/0aN1Acemp4
830351959454515200,2017-02-11 09:45:08,"My advice to our youth: ""Everything you’ve ever wanted is on the other side of Fear."""
830306221978742784,2017-02-11 06:43:24,"Joke:  Election fixer Sethi to eliminate cricket spot fixing! Latter only affects cricket; elec ""fixing"" greater crime threatening democracy"
829902177191751683,2017-02-10 03:57:52,2/2 Another case of Sharifs using state power for personal gains. This is called corruption.
829901614483963906,2017-02-10 03:55:38,"Sharifs caught lying again: Setting up new sugar mills, on pretext of relocation, in cotton growing zone. SC verdict exposes Sharifs. 1/2"
829572780534460416,2017-02-09 06:08:58,This circular debt scandal could be the mother of all corruption scams of the PMLN govt's tenure. https://t.co/3hRTVj9NA6
829385310375178240,2017-02-08 17:44:01,"Thank you, especially for your feedback on PTI's performance and policies. https://t.co/xKhCBDrNA6"
829382678138982400,2017-02-08 17:33:34,Taxpayers' money is going to be doled out toPMLN candidates so NS can buy election and keep himself out of jail. Sh… https://t.co/6HHRKwCtlv
829226482887180289,2017-02-08 07:12:54,An alarming state of affairs when education is at the bottom of the list of govt priorities https://t.co/2yWgaJg92E
829225756370882563,2017-02-08 07:10:01,https://t.co/TOw52RKZbL
829225600837681152,2017-02-08 07:09:24,This is how people benefit when you control corruption https://t.co/LCrXrtRMl1
828990380704149505,2017-02-07 15:34:43,2. No rehabilitation &amp; reform can take place in FATA without its merger with KP on which there is consensus amongst all stakeholders
828989254760009730,2017-02-07 15:30:14,1. Condemnable how govt shelved FATA issue from cabinet mtg instead of giving it priority bec lives of 6m Pakistanis have been devastated
828951863559077888,2017-02-07 13:01:40,KP reforms getting noticed internationally: https://t.co/lw2r1HfSd2
828929542425296897,2017-02-07 11:32:58,Excellent article by Ayaz Amir today: https://t.co/k1NiUQt3K4
828658389823651840,2017-02-06 17:35:30,"Web of Sharif lies unravelling: After the Qatari prince, son of a British-Pak officer has jumped into Panamagate:
https://t.co/B9HIuDuM34"
828648028097626112,2017-02-06 16:54:20,2/2. 2 . Only female teachers to teach in primary schools ( both boys &amp; girls ); 3. Free &amp; compulsory education from age 5 to 16 yrs
828647646160101376,2017-02-06 16:52:49,KP cabinet took 3  historic decisions today in field of education: 1. Quran to be taught with translation. 1/2
828497941673439233,2017-02-06 06:57:56,I am looking forward to engaging with young entrepreneurs at the forum set up by Momentum Pakistan in Karachi this… https://t.co/ac6ZNVOPqk
828497648088924160,2017-02-06 06:56:46,Connecting start ups w/ potential investors is key to nurturing the spirit of entrepreneurship and its massive potential in Pakistan.
828311220650442752,2017-02-05 18:35:58,https://t.co/0mVSsbrPOc
828130797550989312,2017-02-05 06:39:02,Saddened by the terrible loss of human life in Chitral bec of snow &amp; avalanche. KP govt must immed declare a state of emergency.
828121961561726976,2017-02-05 06:03:56,"We condemn the Indian military's brutal oppression of the Kashmiri people, including women &amp; children, in IOK."
828119070780301312,2017-02-05 05:52:26,We stand firmly with the Kashmiri people in their just struggle for self determination in acc with UNSC Resolutions &amp; the UN Charter.
827904727400710148,2017-02-04 15:40:43,Saddened by the passing of a literary legend: Mohtarma Bano Qudsia.
827882125982588928,2017-02-04 14:10:54,"This letter from Sharif's business partner got him, amongst other largesse, a Rs 200 bn Port Qasim deal. Corruption… https://t.co/nMlgu1Y6Er"
827881673832411137,2017-02-04 14:09:06,"Clearly Qatari govt embarrassed by this fake letter written by acknowledged business partner of Sharifs, who is als… https://t.co/FELuYaoPLe"
827861457530396673,2017-02-04 12:48:47,Qatari govt distances itself from fake Qatari letter from NS's business partner - share in Port Qasim etc https://t.co/4xTD2Rdwqz
827761026670141441,2017-02-04 06:09:42,Trump's racist &amp; anti-Muslim policies plus his sanctions on Iran not only counterproductive for USA but a threat to peace esp in our region
